asset,target_date,quote_date_used,source,value
10862,2024-01-01,2024-01-01,mirror,1510.0
4381,2024-01-01,2024-01-01,mirror,1465.0
10862,2024-10-01,2024-10-01,mirror,981.0
4381,2024-10-01,2024-10-01,mirror,1426.0
10862,2025-10-01,,off-rolls,0.0
4381,2025-10-01,2025-10-01,mirror,813.0
8153,2023-10-03,2023-10-03,mirror,1116.0
8153,2024-01-01,2024-01-01,mirror,1424.0
8153,2024-10-03,2024-10-03,mirror,319.0
8153,2025-10-03,,off-rolls,0.0
4144,2023-10-04,2023-10-04,mirror,884.0
10862,2023-10-04,2023-10-04,mirror,1641.0
4144,2024-01-01,2024-01-01,mirror,1280.0
10862,2024-01-01,2024-01-01,mirror,1510.0
4144,2024-10-04,2024-10-04,mirror,1099.0
10862,2024-10-04,2024-10-04,mirror,872.0
4144,2025-10-04,2025-10-04,mirror,2098.0
10862,2025-10-04,,off-rolls,0.0
5248,2023-10-04,2023-10-04,mirror,1694.0
5995,2023-10-04,2023-10-04,mirror,1596.0
5248,2024-01-01,2024-01-01,mirror,1955.0
5995,2024-01-01,2024-01-01,mirror,1191.0
5248,2024-10-04,2024-10-04,mirror,1581.0
5995,2024-10-04,2024-10-04,mirror,2331.0
5248,2025-10-04,,off-rolls,0.0
5995,2025-10-04,2025-10-04,mirror,1691.0
11439,2023-10-04,2023-10-04,mirror,2282.0
4985,2023-10-04,2023-10-04,mirror,908.0
11439,2024-01-01,2024-01-01,mirror,1842.0
4985,2024-01-01,2024-01-01,mirror,511.0
11439,2024-10-04,2024-10-04,mirror,2174.0
4985,2024-10-04,,off-rolls,0.0
11439,2025-10-04,2025-10-04,mirror,1261.0
4985,2025-10-04,,off-rolls,0.0
7538,2023-10-04,2023-10-04,mirror,2052.0
4029,2023-10-04,2023-10-04,mirror,1670.0
7538,2024-01-01,2024-01-01,mirror,1586.0
4029,2024-01-01,2024-01-01,mirror,534.0
7538,2024-10-04,2024-10-04,mirror,819.0
4029,2024-10-04,2024-10-04,mirror,431.0
7538,2025-10-04,2025-10-04,mirror,1054.0
4029,2025-10-04,,off-rolls,0.0
10232,2023-10-04,2023-10-04,mirror,2703.0
10232,2024-01-01,2024-01-01,mirror,2662.0
10232,2024-10-04,2024-10-04,mirror,2487.0
10232,2025-10-04,2025-10-04,mirror,1797.0
9501,2023-10-04,2023-10-04,mirror,1377.0
10866,2023-10-04,2023-10-04,mirror,1608.0
9501,2024-01-01,2024-01-01,mirror,2774.0
10866,2024-01-01,2024-01-01,mirror,2106.0
9501,2024-10-04,2024-10-04,mirror,2174.0
10866,2024-10-04,2024-10-04,mirror,1505.0
9501,2025-10-04,2025-10-04,mirror,2166.0
10866,2025-10-04,2025-10-04,mirror,889.0
9501,2023-10-04,2023-10-04,mirror,1377.0
8253,2024-01-01,2024-01-01,mirror,648.0
9501,2024-01-01,2024-01-01,mirror,2774.0
8253,2024-10-04,,off-rolls,0.0
9501,2024-10-04,2024-10-04,mirror,2174.0
8253,2025-10-04,,off-rolls,0.0
9501,2025-10-04,2025-10-04,mirror,2166.0
7565,2023-10-04,2023-10-04,mirror,1499.0
7565,2024-01-01,2024-01-01,mirror,1003.0
7565,2024-10-04,2024-10-04,mirror,429.0
7565,2025-10-04,2025-10-04,mirror,428.0
7565,2023-10-05,2023-10-05,mirror,1509.0
7565,2024-01-01,2024-01-01,mirror,1003.0
8253,2024-01-01,2024-01-01,mirror,648.0
7565,2024-10-05,2024-10-05,mirror,431.0
8253,2024-10-05,,off-rolls,0.0
7565,2025-10-05,2025-10-05,mirror,428.0
8253,2025-10-05,,off-rolls,0.0
2711,2023-10-05,2023-10-05,mirror,759.0
2711,2024-01-01,2024-01-01,mirror,973.0
2711,2024-10-05,2024-10-05,mirror,697.0
2711,2025-10-05,,off-rolls,0.0
4454,2023-10-05,2023-10-05,mirror,1621.0
4454,2024-01-01,2024-01-01,mirror,1264.0
4454,2024-10-05,2024-10-05,mirror,1183.0
4454,2025-10-05,2025-10-05,mirror,1269.0
2251,2023-10-05,2023-10-05,mirror,774.0
4993,2023-10-05,2023-10-05,mirror,1084.0
2251,2024-01-01,2024-01-01,mirror,1094.0
4993,2024-01-01,2024-01-01,mirror,852.0
2251,2024-10-05,,off-rolls,0.0
4993,2024-10-05,2024-10-05,mirror,1573.0
2251,2025-10-05,,off-rolls,0.0
4993,2025-10-05,2025-10-05,mirror,1335.0
8195,2023-10-07,2023-10-07,mirror,1069.0
1352,2023-10-07,2023-10-07,mirror,1146.0
8195,2024-01-01,2024-01-01,mirror,726.0
1352,2024-01-01,2024-01-01,mirror,512.0
8195,2024-10-07,2024-10-07,mirror,935.0
1352,2024-10-07,2024-10-07,mirror,336.0
8195,2025-10-07,,off-rolls,0.0
1352,2025-10-07,,off-rolls,0.0
2161,2023-10-08,2023-10-08,mirror,1386.0
2161,2024-01-01,2024-01-01,mirror,991.0
2161,2024-10-08,,off-rolls,0.0
2161,2025-10-08,,off-rolls,0.0
4455,2023-10-08,2023-10-08,mirror,921.0
8125,2023-10-08,2023-10-08,mirror,2044.0
4455,2024-01-01,2024-01-01,mirror,300.0
8125,2024-01-01,2024-01-01,mirror,1143.0
4455,2024-10-08,,off-rolls,0.0
8125,2024-10-08,2024-10-08,mirror,1581.0
4455,2025-10-08,,off-rolls,0.0
8125,2025-10-08,2025-10-08,mirror,2338.0
4171,2023-10-08,2023-10-08,mirror,1775.0
4171,2024-01-01,2024-01-01,mirror,1145.0
4171,2024-10-08,2024-10-08,mirror,1273.0
4171,2025-10-08,2025-10-08,mirror,869.0
5248,2023-10-10,2023-10-10,mirror,1685.0
5248,2024-01-01,2024-01-01,mirror,1955.0
5248,2024-10-10,2024-10-10,mirror,1549.0
5248,2025-10-10,,off-rolls,0.0
4455,2023-10-10,2023-10-10,mirror,873.0
4455,2024-01-01,2024-01-01,mirror,300.0
4455,2024-10-10,,off-rolls,0.0
4455,2025-10-10,,off-rolls,0.0
6011,2023-10-11,2023-10-11,mirror,1614.0
2711,2023-10-11,2023-10-11,mirror,859.0
6011,2024-01-01,2024-01-01,mirror,2135.0
2711,2024-01-01,2024-01-01,mirror,973.0
6011,2024-10-11,2024-10-11,mirror,1504.0
2711,2024-10-11,2024-10-11,mirror,561.0
6011,2025-10-11,2025-10-11,mirror,799.0
2711,2025-10-11,,off-rolls,0.0
5133,2023-10-11,2023-10-11,mirror,977.0
8195,2023-10-11,2023-10-11,mirror,1200.0
5133,2024-01-01,2024-01-01,mirror,987.0
8195,2024-01-01,2024-01-01,mirror,726.0
5133,2024-10-11,2024-10-11,mirror,1677.0
8195,2024-10-11,2024-10-11,mirror,845.0
5133,2025-10-11,2025-10-11,mirror,1031.0
8195,2025-10-11,,off-rolls,0.0
11199,2023-10-11,2023-10-11,mirror,1942.0
7567,2023-10-11,2023-10-11,mirror,2055.0
11199,2024-01-01,2024-01-01,mirror,1174.0
7567,2024-01-01,2024-01-01,mirror,1753.0
11199,2024-10-11,2024-10-11,mirror,992.0
7567,2024-10-11,2024-10-11,mirror,1214.0
11199,2025-10-11,2025-10-11,mirror,1503.0
7567,2025-10-11,2025-10-11,mirror,2148.0
5695,2024-01-01,2024-01-01,mirror,693.0
5695,2024-10-11,2024-10-11,mirror,629.0
5695,2025-10-11,,off-rolls,0.0
6820,2023-10-12,2023-10-12,mirror,1303.0
6820,2024-01-01,2024-01-01,mirror,1551.0
6820,2024-10-12,2024-10-12,mirror,1278.0
6820,2025-10-12,,off-rolls,0.0
4179,2023-10-12,2023-10-12,mirror,2021.0
4179,2024-01-01,2024-01-01,mirror,1349.0
4179,2024-10-12,2024-10-12,mirror,680.0
4179,2025-10-12,,off-rolls,0.0
8221,2023-10-12,2023-10-12,mirror,1346.0
8221,2024-01-01,2024-01-01,mirror,587.0
8221,2024-10-12,2024-10-12,mirror,344.0
8221,2025-10-12,,off-rolls,0.0
4111,2023-10-13,2023-10-13,mirror,1031.0
4111,2024-01-01,2024-01-01,mirror,1442.0
5695,2024-01-01,2024-01-01,mirror,693.0
4111,2024-10-13,2024-10-13,mirror,1021.0
5695,2024-10-13,2024-10-13,mirror,635.0
4111,2025-10-13,,off-rolls,0.0
5695,2025-10-13,,off-rolls,0.0
5248,2023-10-13,2023-10-13,mirror,1688.0
5248,2024-01-01,2024-01-01,mirror,1955.0
5248,2024-10-13,2024-10-13,mirror,1449.0
5248,2025-10-13,,off-rolls,0.0
5995,2023-10-13,2023-10-13,mirror,1755.0
4149,2023-10-13,2023-10-13,mirror,1656.0
5995,2024-01-01,2024-01-01,mirror,1191.0
4149,2024-01-01,2024-01-01,mirror,963.0
5995,2024-10-13,2024-10-13,mirror,2185.0
4149,2024-10-13,2024-10-13,mirror,972.0
5995,2025-10-13,2025-10-13,mirror,1730.0
4149,2025-10-13,,off-rolls,0.0
6151,2023-10-17,2023-10-17,mirror,2736.0
6151,2024-01-01,2024-01-01,mirror,1606.0
6151,2024-10-17,2024-10-17,mirror,1017.0
6151,2025-10-17,2025-10-17,mirror,1281.0
6151,2023-10-18,2023-10-18,mirror,2666.0
6151,2024-01-01,2024-01-01,mirror,1606.0
6151,2024-10-18,2024-10-18,mirror,1011.0
6151,2025-10-18,2025-10-18,mirror,1257.0
9222,2023-10-18,2023-10-18,mirror,1914.0
7021,2023-10-18,2023-10-18,mirror,1499.0
9222,2024-01-01,2024-01-01,mirror,1240.0
7021,2024-01-01,2024-01-01,mirror,1986.0
9222,2024-10-18,2024-10-18,mirror,185.0
7021,2024-10-18,2024-10-18,mirror,2597.0
9222,2025-10-18,,off-rolls,0.0
7021,2025-10-18,2025-10-18,mirror,2413.0
11199,2023-10-18,2023-10-18,mirror,1599.0
11199,2024-01-01,2024-01-01,mirror,1174.0
11199,2024-10-18,2024-10-18,mirror,1149.0
11199,2025-10-18,2025-10-18,mirror,1446.0
3969,2023-10-18,2023-10-18,mirror,350.0
6920,2023-10-18,2023-10-18,mirror,1299.0
3969,2024-01-01,2024-01-01,mirror,332.0
6920,2024-01-01,2024-01-01,mirror,1053.0
3969,2024-10-18,,off-rolls,0.0
6920,2024-10-18,2024-10-18,mirror,735.0
3969,2025-10-18,,off-rolls,0.0
6920,2025-10-18,2025-10-18,mirror,715.0
6011,2023-10-18,2023-10-18,mirror,1919.0
6011,2024-01-01,2024-01-01,mirror,2135.0
6011,2024-10-18,2024-10-18,mirror,1391.0
6011,2025-10-18,2025-10-18,mirror,793.0
5980,2023-10-18,2023-10-18,mirror,311.0
4147,2023-10-18,2023-10-18,mirror,1161.0
5980,2024-01-01,2024-01-01,mirror,263.0
4147,2024-01-01,2024-01-01,mirror,881.0
5980,2024-10-18,2024-10-18,mirror,392.0
4147,2024-10-18,2024-10-18,mirror,1067.0
5980,2025-10-18,,off-rolls,0.0
4147,2025-10-18,2025-10-18,mirror,756.0
6074,2023-10-18,2023-10-18,mirror,1326.0
3969,2023-10-18,2023-10-18,mirror,350.0
6074,2024-01-01,2024-01-01,mirror,973.0
3969,2024-01-01,2024-01-01,mirror,332.0
6074,2024-10-18,,off-rolls,0.0
3969,2024-10-18,,off-rolls,0.0
6074,2025-10-18,,off-rolls,0.0
3969,2025-10-18,,off-rolls,0.0
4454,2023-10-19,2023-10-19,mirror,1477.0
5038,2023-10-19,2023-10-19,mirror,1640.0
4454,2024-01-01,2024-01-01,mirror,1264.0
5038,2024-01-01,2024-01-01,mirror,1331.0
4454,2024-10-19,2024-10-19,mirror,1177.0
5038,2024-10-19,,off-rolls,0.0
4454,2025-10-19,2025-10-19,mirror,1800.0
5038,2025-10-19,,off-rolls,0.0
4993,2023-10-21,2023-10-21,mirror,860.0
5980,2023-10-21,2023-10-21,mirror,451.0
4993,2024-01-01,2024-01-01,mirror,852.0
5980,2024-01-01,2024-01-01,mirror,263.0
4993,2024-10-21,2024-10-21,mirror,1322.0
5980,2024-10-21,2024-10-21,mirror,383.0
4993,2025-10-21,2025-10-21,mirror,1269.0
5980,2025-10-21,,off-rolls,0.0
5916,2023-10-21,2023-10-21,mirror,469.0
6074,2023-10-21,2023-10-21,mirror,1242.0
5916,2024-01-01,2024-01-01,mirror,318.0
6074,2024-01-01,2024-01-01,mirror,973.0
5916,2024-10-21,,off-rolls,0.0
6074,2024-10-21,,off-rolls,0.0
5916,2025-10-21,,off-rolls,0.0
6074,2025-10-21,,off-rolls,0.0
4993,2023-10-21,2023-10-21,mirror,860.0
4993,2024-01-01,2024-01-01,mirror,852.0
4993,2024-10-21,2024-10-21,mirror,1322.0
4993,2025-10-21,2025-10-21,mirror,1269.0
5917,2023-10-22,2023-10-22,mirror,1050.0
5995,2023-10-22,2023-10-22,mirror,1678.0
5917,2024-01-01,2024-01-01,mirror,748.0
5995,2024-01-01,2024-01-01,mirror,1191.0
5917,2024-10-22,2024-10-22,mirror,949.0
5995,2024-10-22,2024-10-22,mirror,1908.0
5917,2025-10-22,2025-10-22,mirror,723.0
5995,2025-10-22,2025-10-22,mirror,1748.0
1992,2023-10-22,2023-10-22,mirror,526.0
5185,2023-10-22,2023-10-22,mirror,1470.0
1992,2024-01-01,2024-01-01,mirror,363.0
5185,2024-01-01,2024-01-01,mirror,696.0
1992,2024-10-22,,off-rolls,0.0
5185,2024-10-22,2024-10-22,mirror,2054.0
1992,2025-10-22,,off-rolls,0.0
5185,2025-10-22,2025-10-22,mirror,802.0
7049,2023-10-23,2023-10-23,mirror,782.0
7049,2024-01-01,2024-01-01,mirror,857.0
7049,2024-10-23,2024-10-23,mirror,2230.0
7049,2025-10-23,2025-10-23,mirror,2812.0
8221,2023-10-24,2023-10-24,mirror,1607.0
8221,2024-01-01,2024-01-01,mirror,587.0
8221,2024-10-24,2024-10-24,mirror,224.0
8221,2025-10-24,,off-rolls,0.0
11199,2023-10-25,2023-10-25,mirror,1561.0
5890,2023-10-25,2023-10-25,mirror,1119.0
11199,2024-01-01,2024-01-01,mirror,1174.0
5890,2024-01-01,2024-01-01,mirror,764.0
11199,2024-10-25,2024-10-25,mirror,1095.0
5890,2024-10-25,,off-rolls,0.0
11199,2025-10-25,2025-10-25,mirror,1380.0
5890,2025-10-25,,off-rolls,0.0
9501,2023-10-25,2023-10-25,mirror,1520.0
7049,2023-10-25,2023-10-25,mirror,895.0
9501,2024-01-01,2024-01-01,mirror,2774.0
7049,2024-01-01,2024-01-01,mirror,857.0
9501,2024-10-25,2024-10-25,mirror,2751.0
7049,2024-10-25,2024-10-25,mirror,2414.0
9501,2025-10-25,2025-10-25,mirror,2090.0
7049,2025-10-25,2025-10-25,mirror,2787.0
10867,2023-10-25,2023-10-25,mirror,885.0
5916,2023-10-25,2023-10-25,mirror,968.0
10867,2024-01-01,2024-01-01,mirror,1217.0
5916,2024-01-01,2024-01-01,mirror,318.0
10867,2024-10-25,2024-10-25,mirror,904.0
5916,2024-10-25,,off-rolls,0.0
10867,2025-10-25,2025-10-25,mirror,995.0
5916,2025-10-25,,off-rolls,0.0
4381,2023-10-25,2023-10-25,mirror,1113.0
4080,2023-10-25,2023-10-25,mirror,2043.0
4381,2024-01-01,2024-01-01,mirror,1465.0
4080,2024-01-01,2024-01-01,mirror,1854.0
4381,2024-10-25,2024-10-25,mirror,1492.0
4080,2024-10-25,2024-10-25,mirror,964.0
4381,2025-10-25,2025-10-25,mirror,930.0
4080,2025-10-25,2025-10-25,mirror,958.0
8131,2023-10-25,2023-10-25,mirror,1737.0
8131,2024-01-01,2024-01-01,mirror,2920.0
8131,2024-10-25,2024-10-25,mirror,2919.0
8131,2025-10-25,2025-10-25,mirror,2809.0
5916,2023-10-26,2023-10-26,mirror,1093.0
1049,2023-10-26,2023-10-26,mirror,1191.0
5916,2024-01-01,2024-01-01,mirror,318.0
1049,2024-01-01,2024-01-01,mirror,724.0
5916,2024-10-26,,off-rolls,0.0
1049,2024-10-26,,off-rolls,0.0
5916,2025-10-26,,off-rolls,0.0
1049,2025-10-26,,off-rolls,0.0
827,2023-10-28,,off-rolls,0.0
827,2024-01-01,2024-01-01,mirror,414.0
827,2024-10-28,2024-10-28,mirror,425.0
827,2025-10-28,2025-10-28,mirror,776.0
10219,2023-10-29,2023-10-29,mirror,989.0
7562,2023-10-29,2023-10-29,mirror,2463.0
10219,2024-01-01,2024-01-01,mirror,1725.0
7562,2024-01-01,2024-01-01,mirror,1818.0
10219,2024-10-29,2024-10-29,mirror,789.0
7562,2024-10-29,2024-10-29,mirror,1715.0
10219,2025-10-29,2025-10-29,mirror,1710.0
7562,2025-10-29,2025-10-29,mirror,1521.0
3634,2023-10-29,2023-10-29,mirror,711.0
7090,2023-10-29,2023-10-29,mirror,1736.0
3634,2024-01-01,2024-01-01,mirror,705.0
7090,2024-01-01,2024-01-01,mirror,1696.0
3634,2024-10-29,2024-10-29,mirror,845.0
7090,2024-10-29,2024-10-29,mirror,2964.0
3634,2025-10-29,2025-10-29,mirror,643.0
7090,2025-10-29,2025-10-29,mirror,2469.0
5917,2023-10-31,2023-10-31,mirror,1282.0
5917,2024-01-01,2024-01-01,mirror,748.0
5917,2024-10-31,2024-10-31,mirror,1097.0
5917,2025-10-31,2025-10-31,mirror,722.0
4454,2023-10-31,2023-10-31,mirror,1781.0
4454,2024-01-01,2024-01-01,mirror,1264.0
4454,2024-10-31,2024-10-31,mirror,1196.0
4454,2025-10-31,2025-10-31,mirror,1877.0
3969,2023-11-01,2023-11-01,mirror,1074.0
827,2023-11-01,2023-11-01,mirror,506.0
3969,2024-01-01,2024-01-01,mirror,332.0
827,2024-01-01,2024-01-01,mirror,414.0
3969,2024-11-01,,off-rolls,0.0
827,2024-11-01,2024-11-01,mirror,453.0
3969,2025-11-01,,off-rolls,0.0
827,2025-11-01,2025-11-01,mirror,794.0
4179,2023-11-01,2023-11-01,mirror,1968.0
3634,2023-11-01,2023-11-01,mirror,790.0
4179,2024-01-01,2024-01-01,mirror,1349.0
3634,2024-01-01,2024-01-01,mirror,705.0
4179,2024-11-01,2024-11-01,mirror,528.0
3634,2024-11-01,2024-11-01,mirror,895.0
4179,2025-11-01,,off-rolls,0.0
3634,2025-11-01,2025-11-01,mirror,652.0
2711,2023-11-01,2023-11-01,mirror,1128.0
10219,2023-11-01,2023-11-01,mirror,1148.0
2711,2024-01-01,2024-01-01,mirror,973.0
10219,2024-01-01,2024-01-01,mirror,1725.0
2711,2024-11-01,2024-11-01,mirror,484.0
10219,2024-11-01,2024-11-01,mirror,778.0
2711,2025-11-01,,off-rolls,0.0
10219,2025-11-01,2025-11-01,mirror,1615.0
9231,2023-11-01,2023-11-01,mirror,668.0
9231,2024-01-01,2024-01-01,mirror,962.0
9231,2024-11-01,,off-rolls,0.0
9231,2025-11-01,,off-rolls,0.0
7606,2023-11-01,2023-11-01,mirror,1719.0
7606,2024-01-01,2024-01-01,mirror,1317.0
7606,2024-11-01,2024-11-01,mirror,434.0
7606,2025-11-01,,off-rolls,0.0
4080,2023-11-01,2023-11-01,mirror,1874.0
5284,2023-11-01,2023-11-01,mirror,1543.0
4080,2024-01-01,2024-01-01,mirror,1854.0
5284,2024-01-01,2024-01-01,mirror,906.0
4080,2024-11-01,2024-11-01,mirror,939.0
5284,2024-11-01,2024-11-01,mirror,673.0
4080,2025-11-01,2025-11-01,mirror,934.0
5284,2025-11-01,,off-rolls,0.0
8134,2023-11-01,2023-11-01,mirror,1894.0
8134,2024-01-01,2024-01-01,mirror,2148.0
8134,2024-11-01,2024-11-01,mirror,3221.0
8134,2025-11-01,2025-11-01,mirror,3240.0
10866,2023-11-01,2023-11-01,mirror,1543.0
8134,2023-11-01,2023-11-01,mirror,1894.0
10866,2024-01-01,2024-01-01,mirror,2106.0
8134,2024-01-01,2024-01-01,mirror,2148.0
10866,2024-11-01,2024-11-01,mirror,1418.0
8134,2024-11-01,2024-11-01,mirror,3221.0
10866,2025-11-01,2025-11-01,mirror,817.0
8134,2025-11-01,2025-11-01,mirror,3240.0
3178,2023-11-01,,off-rolls,0.0
3178,2024-01-01,2024-01-01,mirror,5.0
3178,2024-11-01,,off-rolls,0.0
3178,2025-11-01,,off-rolls,0.0
4111,2023-11-03,2023-11-03,mirror,1808.0
4111,2024-01-01,2024-01-01,mirror,1442.0
4111,2024-11-03,2024-11-03,mirror,904.0
4111,2025-11-03,,off-rolls,0.0
8134,2023-11-04,2023-11-04,mirror,1982.0
8134,2024-01-01,2024-01-01,mirror,2148.0
8134,2024-11-04,2024-11-04,mirror,3308.0
8134,2025-11-04,2025-11-04,mirror,3346.0
10444,2023-11-04,2023-11-04,mirror,1362.0
10444,2024-01-01,2024-01-01,mirror,1905.0
10444,2024-11-04,2024-11-04,mirror,2738.0
10444,2025-11-04,2025-11-04,mirror,2430.0
10217,2023-11-04,2023-11-04,mirror,1443.0
10217,2024-01-01,2024-01-01,mirror,612.0
10217,2024-11-04,2024-11-04,mirror,306.0
10217,2025-11-04,,off-rolls,0.0
3178,2023-11-04,,off-rolls,0.0
3178,2024-01-01,2024-01-01,mirror,5.0
3178,2024-11-04,,off-rolls,0.0
3178,2025-11-04,,off-rolls,0.0
8221,2023-11-05,2023-11-05,mirror,1339.0
8221,2024-01-01,2024-01-01,mirror,587.0
8221,2024-11-05,,off-rolls,0.0
8221,2025-11-05,,off-rolls,0.0
7002,2023-11-05,2023-11-05,mirror,1236.0
7002,2024-01-01,2024-01-01,mirror,1405.0
7002,2024-11-05,2024-11-05,mirror,1366.0
7002,2025-11-05,2025-11-05,mirror,2236.0
8111,2023-11-08,2023-11-08,mirror,2061.0
1992,2023-11-08,2023-11-08,mirror,435.0
8111,2024-01-01,2024-01-01,mirror,2169.0
1992,2024-01-01,2024-01-01,mirror,363.0
8111,2024-11-08,2024-11-08,mirror,3504.0
1992,2024-11-08,2024-11-08,mirror,178.0
8111,2025-11-08,2025-11-08,mirror,2495.0
1992,2025-11-08,,off-rolls,0.0
9511,2023-11-08,2023-11-08,mirror,2548.0
10217,2023-11-08,2023-11-08,mirror,1310.0
9511,2024-01-01,2024-01-01,mirror,3176.0
10217,2024-01-01,2024-01-01,mirror,612.0
9511,2024-11-08,2024-11-08,mirror,2184.0
10217,2024-11-08,2024-11-08,mirror,263.0
9511,2025-11-08,2025-11-08,mirror,1959.0
10217,2025-11-08,,off-rolls,0.0
11292,2023-11-08,2023-11-08,mirror,512.0
9231,2023-11-08,2023-11-08,mirror,1004.0
11292,2024-01-01,2024-01-01,mirror,1505.0
9231,2024-01-01,2024-01-01,mirror,962.0
11292,2024-11-08,2024-11-08,mirror,289.0
9231,2024-11-08,,off-rolls,0.0
11292,2025-11-08,,off-rolls,0.0
9231,2025-11-08,,off-rolls,0.0
8230,2023-11-08,2023-11-08,mirror,773.0
10867,2023-11-08,2023-11-08,mirror,1576.0
8230,2024-01-01,2024-01-01,mirror,2402.0
10867,2024-01-01,2024-01-01,mirror,1217.0
8230,2024-11-08,2024-11-08,mirror,1523.0
10867,2024-11-08,2024-11-08,mirror,942.0
8230,2025-11-08,2025-11-08,mirror,937.0
10867,2025-11-08,2025-11-08,mirror,955.0
9492,2023-11-08,2023-11-08,mirror,1697.0
8221,2023-11-08,2023-11-08,mirror,1342.0
9492,2024-01-01,2024-01-01,mirror,1916.0
8221,2024-01-01,2024-01-01,mirror,587.0
9492,2024-11-08,2024-11-08,mirror,1983.0
8221,2024-11-08,,off-rolls,0.0
9492,2025-11-08,2025-11-08,mirror,1334.0
8221,2025-11-08,,off-rolls,0.0
9486,2023-11-08,2023-11-08,mirror,1135.0
4080,2023-11-08,2023-11-08,mirror,1907.0
9486,2024-01-01,2024-01-01,mirror,2470.0
4080,2024-01-01,2024-01-01,mirror,1854.0
9486,2024-11-08,2024-11-08,mirror,2684.0
4080,2024-11-08,2024-11-08,mirror,923.0
9486,2025-11-08,2025-11-08,mirror,2052.0
4080,2025-11-08,2025-11-08,mirror,960.0
5995,2023-11-08,2023-11-08,mirror,1567.0
5995,2024-01-01,2024-01-01,mirror,1191.0
5995,2024-11-08,2024-11-08,mirror,1885.0
5995,2025-11-08,2025-11-08,mirror,1500.0
4111,2023-11-09,2023-11-09,mirror,1734.0
9486,2023-11-09,2023-11-09,mirror,1161.0
4111,2024-01-01,2024-01-01,mirror,1442.0
9486,2024-01-01,2024-01-01,mirror,2470.0
4111,2024-11-09,2024-11-09,mirror,807.0
9486,2024-11-09,2024-11-09,mirror,2648.0
4111,2025-11-09,,off-rolls,0.0
9486,2025-11-09,2025-11-09,mirror,2044.0
10867,2023-11-12,2023-11-12,mirror,1551.0
10867,2024-01-01,2024-01-01,mirror,1217.0
10867,2024-11-12,2024-11-12,mirror,947.0
10867,2025-11-12,2025-11-12,mirror,986.0
7562,2023-11-12,2023-11-12,mirror,1998.0
7562,2024-01-01,2024-01-01,mirror,1818.0
7562,2024-11-12,2024-11-12,mirror,1600.0
7562,2025-11-12,2025-11-12,mirror,1394.0
6824,2023-11-12,2023-11-12,mirror,1641.0
6824,2024-01-01,2024-01-01,mirror,1197.0
6824,2024-11-12,2024-11-12,mirror,390.0
6824,2025-11-12,,off-rolls,0.0
5955,2023-11-12,2023-11-12,mirror,1081.0
6824,2023-11-12,2023-11-12,mirror,1641.0
5955,2024-01-01,2024-01-01,mirror,794.0
6824,2024-01-01,2024-01-01,mirror,1197.0
5955,2024-11-12,,off-rolls,0.0
6824,2024-11-12,2024-11-12,mirror,390.0
5955,2025-11-12,2025-11-12,mirror,841.0
6824,2025-11-12,,off-rolls,0.0
5955,2023-11-12,2023-11-12,mirror,1081.0
5955,2024-01-01,2024-01-01,mirror,794.0
5955,2024-11-12,,off-rolls,0.0
5955,2025-11-12,2025-11-12,mirror,841.0
4234,2023-11-15,2023-11-15,mirror,2115.0
4234,2024-01-01,2024-01-01,mirror,2172.0
4234,2024-11-15,2024-11-15,mirror,1557.0
4234,2025-11-15,2025-11-15,mirror,991.0
10863,2023-11-15,2023-11-15,mirror,1207.0
9506,2023-11-15,2023-11-15,mirror,1262.0
10863,2024-01-01,2024-01-01,mirror,1686.0
9506,2024-01-01,2024-01-01,mirror,1285.0
10863,2024-11-15,2024-11-15,mirror,322.0
9506,2024-11-15,2024-11-15,mirror,2113.0
10863,2025-11-15,,off-rolls,0.0
9506,2025-11-15,2025-11-15,mirror,2067.0
3214,2023-11-15,2023-11-15,mirror,1589.0
3214,2024-01-01,2024-01-01,mirror,1573.0
3214,2024-11-15,2024-11-15,mirror,2084.0
3214,2025-11-15,2025-11-15,mirror,2365.0
4111,2023-11-15,2023-11-15,mirror,1963.0
4111,2024-01-01,2024-01-01,mirror,1442.0
4111,2024-11-15,2024-11-15,mirror,761.0
4111,2025-11-15,,off-rolls,0.0
2078,2023-11-15,2023-11-15,mirror,1104.0
2078,2024-01-01,2024-01-01,mirror,1555.0
2078,2024-11-15,2024-11-15,mirror,383.0
2078,2025-11-15,,off-rolls,0.0
7610,2023-11-15,2023-11-15,mirror,1543.0
7610,2024-01-01,2024-01-01,mirror,1546.0
7610,2024-11-15,2024-11-15,mirror,1115.0
7610,2025-11-15,2025-11-15,mirror,954.0
10862,2023-11-15,2023-11-15,mirror,1255.0
8134,2023-11-15,2023-11-15,mirror,2188.0
10862,2024-01-01,2024-01-01,mirror,1510.0
8134,2024-01-01,2024-01-01,mirror,2148.0
10862,2024-11-15,2024-11-15,mirror,1008.0
8134,2024-11-15,2024-11-15,mirror,3267.0
10862,2025-11-15,,off-rolls,0.0
8134,2025-11-15,2025-11-15,mirror,3294.0
2161,2023-11-16,2023-11-16,mirror,1007.0
2161,2024-01-01,2024-01-01,mirror,991.0
2161,2024-11-16,,off-rolls,0.0
2161,2025-11-16,,off-rolls,0.0
4111,2023-11-16,2023-11-16,mirror,1974.0
4111,2024-01-01,2024-01-01,mirror,1442.0
4111,2024-11-16,2024-11-16,mirror,741.0
4111,2025-11-16,,off-rolls,0.0
7607,2023-11-17,2023-11-17,mirror,936.0
