Player,Team,Year,Week,Week Name,Starter/Bench,Position started in (if starter),Position,Rookie?,Age,NFL team,Points,% of points (if starter),Positional scoring percentile,Difference from best startable bench (if starter),Difference from worst benchable starter (if bench),Reference player name,Difference in averages of best/worst startables over previous 5 games,Cuff adjusted difference,Player of the week?,QB of the week?,RB of the week?,WR of the week?,TE of the week?,Benchwarmer of the week?,Bench QB of the week?,Bench RB of the week?,Bench WR of the week?,Bench TE of the week?,Highest starter on team?,Lowest starter on team?,Captain?,Player of the week streak,QB of the week streak,RB of the week streak,WR of the week streak,TE of the week streak,Benchwarmer of the week streak,Bench QB of the week streak,Bench RB of the week streak,Bench WR of the week streak,Bench TE of the week streak,Highest starter on team streak,Lowest starter on team streak,Captain streak,10+ point streak,20+ point streak,30+ point streak,40+ point streak,50+ point streak,Starter boom streak,Starter upper quartile streak,Starter middle 50% streak,Starter lower quartile streak,Starter bust streak,Rostered boom streak,Rostered upper quartile streak,Rostered middle 50% streak,Rostered lower quartile streak,Rostered bust streak,Injury?,Suspension?,Bye?,Change from previous week,Change from previous 5 weeks avg,Change from career average to that point,Change from overall career average,Number of weeks on team,Number of consecutive weeks on bench before start (if starter),Number of consecutive weeks on bench before start excluding injury/bye (if starter),Total weeks as team starter,Total weeks as team starter this season,Weeks rostered by this team,Weeks rostered by this team this season,% of starts on team,% of starts on team this season,% of team points on team,% of team points on team this season,Total points as team starter,Total points as team starter this season,PPG as team starter,PPG as team starter this season,Total times highest starter on team,Total times highest starter on team this season,Total times lowest starter on team,Total times lowest starter on team this season,Total weeks on bench,Total weeks on bench this season,- Activated Cuff? (Was a player of the same nfl team/position & who averages >10 PPG more over last 5 played games injured? Only for players with avg <10 PPG),Number of transactions,Number of drops,Number of trades
Darrell Henderson,Oliverwkw,2021,3,Week 3,Bench,,RB,False,24.07,LAR,0.0,,,,-6.0,Christian McCaffrey,-9.75,-9.75,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,3,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2021,4,Week 4,Bench,,RB,False,24.09,LAR,16.6,,61.6,,12.5,Chris Carson,1.78,1.78,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,0,0,0,0,,,,,,0,0,In Progress,0,0,False,False,False,-0.5999999999999979,8.420000000000002,7.000000000000002,6.582926829268294,4,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2021,5,Week 5,Starter,RB1,RB,False,24.11,LAR,16.9,0.1213,62.6,-12.7,,Kadarius Toney,-10.07,-10.07,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,0,0,0,0,0,0,2,0,0,0,0,4,0,0,False,False,False,0.29999999999999716,5.499999999999998,6.911111111111111,6.882926829268291,5,4.0,3.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2021,6,Week 6,Starter,RB1,RB,False,24.13,LAR,24.7,0.1592,87.1,6.44,,Teddy Bridgewater,-4.19,-4.19,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,False,False,False,7.800000000000001,10.18,14.347368421052632,14.682926829268292,6,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2021,7,Week 7,Starter,RB1,RB,False,24.15,LAR,9.4,0.0608,28.9,-11.1,,Michael Pittman,-3.78,-3.78,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False,False,False,-15.299999999999999,-8.820000000000002,-1.6699999999999982,-0.6170731707317074,7,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2021,8,Week 8,Starter,RB1,RB,False,24.17,LAR,22.3,0.1781,81.4,8.2,,Chuba Hubbard,-4.66,-4.66,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,False,False,False,12.9,5.34,11.30952380952381,12.282926829268293,8,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2021,9,Week 9,Starter,RB1,RB,False,24.19,LAR,8.8,0.05,25.2,-13.06,,Teddy Bridgewater,-3.96,-3.96,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,In Progress,0,0,0,0,0,0,0,0,0,In Progress,0,0,0,0,In Progress,0,False,False,False,-13.5,-9.18,-2.7045454545454533,-1.217073170731707,9,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2021,10,Week 10,Starter,RB2,RB,False,24.21,LAR,8.1,0.0578,21.7,-7.28,,Jimmy Garoppolo,2.92,2.92,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,False,False,False,-0.7000000000000011,-8.319999999999999,-3.28695652173913,-1.9170731707317081,10,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2021,11,Week 11,Bench,,RB,False,24.23,LAR,0.0,,,,-4.3,Michael Pittman,-2.42,-2.42,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,,,,,11,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2021,12,Week 12,Bench,,RB,False,24.25,LAR,17.3,,63.9,,15.0,George Kittle,-0.26,-0.26,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,0,0,1,0,0,False,False,False,9.200000000000001,2.6400000000000006,6.050000000000001,7.282926829268293,12,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2021,13,Week 13,Bench,,RB,False,24.27,LAR,0.0,,,,-5.2,Terry McLaurin,-1.62,-1.62,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,13,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2021,14,Week 14,Bench,,RB,False,24.28,LAR,0.0,,,,0.0,Terry McLaurin,2.38,2.38,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,14,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2021,15,Week 15,Starter,RB1,RB,False,24.3,LAR,4.7,0.0377,8.5,-12.5,,Marquez Callaway,-6.5,-6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,In Progress,False,False,False,-12.600000000000001,-8.48,-6.792000000000001,-5.317073170731708,15,4.0,1.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2021,16,Semifinal,Bench,,RB,False,24.32,LAR,1.7,,1.9,,-2.4,George Kittle,-8.7,-8.7,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,2,False,False,False,-3.0,-10.540000000000001,-9.53076923076923,-8.317073170731708,16,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2021,17,3rd Place,Bench,,RB,False,24.34,LAR,0.0,,,,-4.5,George Kittle,-10.96,-10.96,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,17,,,In Progress,7,In Progress,17,In Progress,0.4118,In Progress,0.0369,In Progress,94.9,In Progress,13.56,In Progress,0,In Progress,3,In Progress,10,0,0,0,0
Darrell Henderson,Oliverwkw,2022,1,Week 1,Bench,,RB,False,25.03,LAR,12.3,,43.1,,5.7,Robert Tonyan,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,0,0,0,0,,,,,,0,0,In Progress,0,0,False,False,False,10.600000000000001,4.18,1.4222222222222225,2.282926829268293,18,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2022,2,Week 2,Bench,,RB,False,25.05,LAR,10.7,,36.4,,4.2,Jarvis Landry,-6.1,-6.1,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,0,0,2,0,0,False,False,False,-1.6000000000000014,1.8800000000000008,-0.22857142857142954,0.6829268292682915,19,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2022,3,Week 3,Bench,,RB,False,25.07,LAR,1.7,,1.9,,-5.1,George Kittle,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,1,False,False,False,-9.0,-7.64,-9.220689655172414,-8.317073170731708,20,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2022,4,Week 4,Bench,,RB,False,25.09,LAR,6.9,,16.7,,3.4,Terry McLaurin,-5.83,-5.83,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,In Progress,0,False,False,False,5.2,0.6799999999999997,-3.713333333333333,-3.1170731707317074,21,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2022,5,Week 5,Bench,,RB,False,25.11,LAR,7.0,,17.2,,4.9,Christian Kirk,-9.85,-9.85,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,2,0,False,False,False,0.09999999999999964,0.34000000000000075,-3.493548387096773,-3.0170731707317078,22,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2022,6,Week 6,Bench,,RB,False,25.13,LAR,13.2,,47.1,,5.2,Nick Chubb,-14.48,-14.48,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,0,0,1,0,0,False,False,False,6.199999999999999,5.479999999999999,2.8156250000000007,3.1829268292682915,23,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2022,7,Week 7,Bench,,RB,False,25.15,LAR,0.0,,,,-6.7,Alec Pierce,-2.12,-2.12,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,,,,,24,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2022,8,Week 8,Bench,,RB,False,25.17,LAR,5.0,,9.4,,-2.0,Christian Kirk,-3.6,-3.6,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,1,False,False,False,-8.2,-2.9000000000000004,-5.469696969696969,-5.017073170731708,25,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2022,9,Week 9,Bench,,RB,False,25.19,LAR,5.6,,11.7,,0.4,Michael Pittman,-6.34,-6.34,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,False,False,False,0.5999999999999996,-1.1600000000000001,-4.708823529411763,-4.417073170731708,26,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2022,10,Week 10,Bench,,RB,False,25.21,LAR,10.2,,33.5,,10.2,Kyler Murray,-10.04,-10.04,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,0,0,1,0,0,False,False,False,4.6,2.6599999999999984,0.02571428571428669,0.1829268292682915,27,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2022,11,Week 11,Bench,,RB,False,25.23,LAR,0.9,,0.8,,0.9,Kadarius Toney,1.57,1.57,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,1,False,False,False,-9.299999999999999,-7.299999999999999,-9.274999999999999,-9.117073170731707,28,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2022,12,Week 12,Bench,,RB,False,25.25,LAR,0.0,,,,-5.6,George Kittle,-8.72,-8.72,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,29,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,Oliverwkw,2022,13,Week 13,Bench,,RB,False,25.26,LAR,0.0,,,,-2.24,Jimmy Garoppolo,-10.74,-10.74,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,,,,30,,,7,0,30,13,0.2333,0.0,0.0066,0.0,94.9,0.0,13.56,,0,0,3,0,23,13,0,1,1,0
Darrell Henderson,AceMatthew,2023,7,Week 7,Bench,,RB,False,26.15,LAR,13.6,,48.7,,8.5,Josh Jacobs,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,0,0,0,0,,,,,,0,0,In Progress,0,0,False,False,False,12.7,6.62,3.675675675675677,3.582926829268292,1,,,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,1,1,0,2,1,0
Darrell Henderson,BROsenzweig,2023,8,Week 8,Bench,,RB,False,26.17,LAR,11.5,,39.7,,3.5,Kenneth Walker,-5.18,-5.18,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,0,0,2,0,0,False,False,False,-2.0999999999999996,4.44,1.4789473684210535,1.4829268292682922,1,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,1,0,0
Darrell Henderson,BROsenzweig,2023,9,Week 9,Bench,,RB,False,26.19,LAR,5.5,,11.2,,2.8,Kenneth Walker,-4.15,-4.15,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,False,False,False,-6.0,-2.8599999999999994,-4.558974358974357,-4.517073170731708,2,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,BROsenzweig,2023,10,Week 10,Bench,,RB,False,26.21,LAR,0.0,,,,-5.7,DeAndre Hopkins,-5.92,-5.92,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,,,,,3,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darrell Henderson,BROsenzweig,2023,11,Week 11,Bench,,RB,False,26.23,LAR,12.9,,45.4,,10.3,Kenneth Walker,-2.08,-2.08,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,0,0,1,0,0,False,False,False,7.4,4.5600000000000005,2.955000000000002,2.8829268292682926,4,,,0,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,4,4,0,0,0,0
Darren Waller,shmuel256,2020,1,Week 1,Starter,WR1,TE,False,27.97,LV,10.5,0.0705,51.3,-15.5,,Malcolm Brown,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,0,0,0,0,0,0,1,0,0,0,0,1,0,0,False,False,False,,,,-1.9549019607843139,1,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darren Waller,shmuel256,2020,2,Week 2,Starter,WR2,TE,False,27.99,LV,28.5,0.1653,96.9,0.1,,Tyler Higbee,-3.5,-3.5,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,False,False,False,18.0,,18.0,16.045098039215688,2,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darren Waller,shmuel256,2020,3,Week 3,Starter,WR1,TE,False,28.01,LV,2.9,0.0163,9.1,-27.6,,Justin Jefferson,-13.5,-13.5,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False,False,False,-25.6,,-16.6,-9.554901960784314,3,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darren Waller,shmuel256,2020,4,Week 4,Starter,WR1,TE,False,28.02,LV,15.8,0.1026,74.4,-13.7,,DJ Chark,-2.02,-2.02,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,0,0,0,0,0,0,In Progress,0,0,0,0,In Progress,0,0,False,False,False,12.9,,1.833333333333334,3.345098039215687,4,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darren Waller,shmuel256,2020,5,Week 5,Starter,WR1,TE,False,28.04,LV,15.8,0.1172,74.4,-9.2,,Todd Gurley,-1.35,-1.35,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,0,0,0,0,0,0,2,0,0,0,0,2,0,0,False,False,False,0.0,,1.375,3.345098039215687,5,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darren Waller,shmuel256,2020,6,Week 6,Bench,,TE,False,28.06,LV,0.0,,,,-5.5,Robert Tonyan,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,,,,,6,,,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darren Waller,shmuel256,2020,7,Week 7,Starter,RB2,TE,False,28.08,LV,17.0,0.102,78.7,3.7,,Clyde Edwards-Helaire,0.38,0.38,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,False,False,False,1.1999999999999993,2.3000000000000007,2.3000000000000007,4.545098039215686,7,1.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
Darren Waller,shmuel256,2020,8,Week 8,Starter,RB2,TE,False,28.1,LV,7.7,0.0489,34.6,-8.5,,Damien Harris,-9.85,-9.85,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,In Progress,0,0,0,0,In Progress,0,0,False,False,False,-9.3,-8.3,-7.383333333333334,-4.754901960784314,8,0.0,0.0,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,In Progress,0,0,0,0
