Player,Year,Top Team,Last team,Rookie?,Age,Points,Points (full season),Avg points,Avg points (full season),Adjusted Avg points,Times as Player of the week?,Times as QB of the week?,Times as RB of the week?,Times as WR of the week?,Times as TE of the week?,Times as Benchwarmer of the week?,Times as Bench QB of the week?,Times as Bench RB of the week?,Times as Bench WR of the week?,Times as Bench TE of the week?,Times as Highest starter on team?,Times as Lowest starter on team?,Times as Captain?,Number of teams,Number of transactions,Number of drops,Number of trades,Starter scoring volatility,Starter scoring floor,Starter scoring ceiling,Starter boom %,Starter bust %,Starter upper quartile %,Starter middle 50% %,Starter lower quartile %,Starter PAR,Starter PAR per game,Rostered scoring volatility,Rostered scoring floor,Rostered scoring ceiling,Rostered boom %,Rostered bust %,Rostered upper quartile %,Rostered middle 50% %,Rostered lower quartile %,Rostered consistency percentile,Rostered floor percentile,Rostered ceiling percentile,Consistency percentile,Floor percentile,Ceiling percentile,Weeks missed due to injury,Weeks missed due to suspension,Weeks as starter,Weeks on bench,Weeks rostered,% of starts,Win % as starter,Win % while rostered,Total points as starter,% of league points,Change in points from previous season,Change in avg points from previous season,Change in points from career,Change in avg points from career,PPG starter,Adjusted PPG starter,PPG bench,Adjusted PPG bench,PPG starter vs bench diff
Rhamondre Stevenson,2022,shmuel256,shmuel256,False,24.67,233.9,246.1,13.758823529411766,14.4765,14.6188,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,8.29,2.3,25.1,0.0,20.0,40.0,30.0,10.0,80.65,8.07,7.96,2.3,25.1,0.0,18.8,37.5,31.2,12.5,30.7,60.5,67.9,30.2,33.6,67.3,0,0,10,7,17,0.5882,0.4,0.4118,145.8,0.0081,122.19999999999999,4.9457,122.2,4.9457,14.58,14.58,12.5857,14.6833,-0.1033
Rhamondre Stevenson,2023,LWebs53,LWebs53,False,25.67,145.7,145.7,8.570588235294117,12.1417,12.1417,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,1,5.35,2.9,15.0,0.0,20.0,0.0,40.0,40.0,14.62,2.92,6.96,2.4,22.9,0.0,16.7,16.7,41.7,25.0,37.2,61.6,59.8,76.3,22.7,31.8,4,0,5,12,17,0.2941,0.6,0.5882,47.0,0.0026,-100.4,-2.3347999999999995,-39.3,-0.1916,9.4,9.4,8.225,14.1,-4.7
Rhamondre Stevenson,2024,LWebs53,LWebs53,False,26.67,171.9,171.9,10.111764705882353,11.46,11.46,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,6.98,0.1,22.4,0.0,30.8,15.4,38.5,15.4,31.88,2.45,7.65,0.1,23.5,0.0,26.7,20.0,40.0,13.3,23.7,21.4,64.3,43.2,2.1,46.8,1,0,13,4,17,0.7647,0.4615,0.4118,129.2,0.0064,26.200000000000017,-0.6816999999999993,0.0,-0.8186,9.9385,9.9385,10.675,21.35,-11.4115
Rhamondre Stevenson,2025,Oliverwkw,Oliverwkw,False,27.67,143.5,231.1,8.441176470588236,12.8389,11.0385,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,,,,,,,,,,,8.0,1.8,27.2,7.7,38.5,7.7,38.5,7.7,17.7,54.2,71.4,,,,3,0,0,17,17,0.0,,0.5882,0.0,0.0,59.19999999999999,1.3788999999999998,59.2,0.7757,,,8.4412,11.0385,-11.0385
Richard Rodgers,2020,stevenb123,stevenb123,False,28.73,14.5,70.5,14.5,8.8125,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,,14.5,14.5,0.0,0.0,0.0,100.0,0.0,10.7,10.7,,14.5,14.5,0.0,0.0,0.0,100.0,0.0,,100.0,33.3,,96.2,53.8,0,0,1,0,1,1.0,0.0,0.0,14.5,0.0008,,,68.8,7.9625,14.5,14.5,,,14.5
Richie James,2022,LWebs53,LWebs53,False,27.05,-0.1,155.7,-0.1,8.65,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,,,,,,,,,,,,-0.1,-0.1,0.0,100.0,0.0,0.0,0.0,,4.0,1.0,,,,0,0,0,1,1,0.0,,1.0,0.0,0.0,,,112.1,5.4598,,,-0.1,-0.1,0.1
Ricky Pearsall,2024,shmuel256,shmuel256,True,24.13,74.6,93.5,4.388235294117647,8.5,7.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,9.41,0.0,28.7,10.0,50.0,0.0,20.0,20.0,12.4,22.5,74.6,,,,6,0,0,17,17,0.0,,0.7059,0.0,0.0,,,,,,,4.3882,7.46,-7.46
Ricky Pearsall,2025,shmuel256,shmuel256,False,25.13,88.6,88.6,5.211764705882352,8.86,9.8444,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,8.6,8.6,0.0,0.0,0.0,100.0,0.0,2.4,2.4,6.51,1.0,19.7,0.0,33.3,11.1,55.6,0.0,45.8,49.1,48.2,,97.1,17.6,7,0,1,16,17,0.0588,1.0,0.8235,8.6,0.0004,-4.900000000000006,0.35999999999999943,-4.9,0.36,8.6,8.6,5.0,10.0,-1.4
Ricky Seals-Jones,2021,LWebs53,LWebs53,False,26.58,11.1,69.1,11.1,6.2818,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,,,,,,,,,,,,11.1,11.1,0.0,0.0,0.0,100.0,0.0,,100.0,23.3,,,,0,0,0,1,1,0.0,,1.0,0.0,0.0,,,24.7,1.1587,,,11.1,11.1,-11.1
Rico Dowdle,2023,stevenb123,stevenb123,False,25.37,59.3,98.0,4.561538461538461,5.7647,4.9417,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,,,,,,,,,,,4.41,0.4,13.6,0.0,66.7,0.0,25.0,8.3,73.1,23.2,28.7,,,,1,0,0,13,13,0.0,,0.5385,0.0,0.0,,,96.8,5.4218,,,4.5615,4.9417,-4.9417
Rico Dowdle,2024,stevenb123,stevenb123,False,26.37,180.4,196.8,10.611764705882353,12.3,12.0267,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0.14,14.9,15.1,0.0,0.0,0.0,100.0,0.0,14.24,7.12,5.32,4.2,21.7,0.0,6.7,13.3,53.3,26.7,56.6,78.6,59.5,97.7,100.0,19.1,1,0,2,15,17,0.1176,1.0,0.8235,30.0,0.0015,98.80000000000001,6.5353,163.3333,8.1167,15.0,15.0,10.0267,11.5692,3.4308
Rico Dowdle,2025,BROsenzweig,BROsenzweig,False,27.41,191.0,218.0,14.692307692307692,12.1111,15.9167,0,0,0,0,0,0,0,2,0,0,1,0,0,3,2,1,1,7.92,5.4,32.9,11.1,0.0,0.0,66.7,22.2,62.7,6.97,9.63,5.4,32.9,25.0,0.0,0.0,58.3,16.7,10.1,83.9,87.5,22.2,49.0,83.3,0,0,9,4,13,0.6923,0.6667,0.6923,121.2,0.0062,21.19999999999999,-0.1889000000000003,143.7,4.6811,13.4667,13.4667,17.45,23.2667,-9.8
Riley Leonard,2025,JacobRosenzweig,JacobRosenzweig,True,23.12,8.4,31.0,0.49411764705882355,6.2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,5.55,-2.0,10.3,0.0,75.0,0.0,0.0,25.0,80.0,7.1,12.2,,,,12,0,0,17,17,0.0,,0.3529,0.0,0.0,,,,,,,0.4941,2.1,-2.1
RJ Harvey,2025,stevenb123,stevenb123,True,24.73,202.3,228.1,11.9,12.0053,12.6438,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.43,8.0,22.1,0.0,0.0,40.0,40.0,20.0,46.76,9.35,7.63,3.4,24.1,0.0,18.8,25.0,25.0,31.2,24.1,66.7,58.3,53.3,74.5,51.0,0,0,5,12,17,0.2941,0.2,0.5294,80.4,0.0041,,,,,16.08,16.08,10.1583,11.0818,4.9982
Rob Gronkowski,2020,BROsenzweig,BROsenzweig,False,31.45,142.4,178.3,8.9,8.915,9.4933,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,7.27,1.2,19.8,0.0,16.7,16.7,33.3,33.3,30.88,5.15,6.48,0.0,19.8,0.0,20.0,20.0,40.0,20.0,40.7,13.3,63.3,31.6,34.6,69.2,0,0,6,10,16,0.375,0.3333,0.5,60.7,0.0034,,,15.0,-1.2912,10.1167,10.1167,8.17,9.0778,1.0389
Rob Gronkowski,2021,BROsenzweig,BROsenzweig,False,32.45,150.5,197.8,8.852941176470589,14.1286,13.6818,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,8.96,3.3,29.0,12.5,12.5,37.5,25.0,12.5,67.67,8.46,8.89,0.0,29.0,9.1,18.2,36.4,27.3,9.1,14.8,15.0,90.0,35.7,45.2,85.7,5,0,8,9,17,0.4706,0.5,0.4118,118.1,0.0062,19.5,5.213600000000001,27.0,4.6397,14.7625,14.7625,3.6,10.8,3.9625
Rob Gronkowski,2022,BROsenzweig,BROsenzweig,False,33.47,,0.0,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,,,0.0,0.0,-197.8,,,,,,,,
Robbie Chosen,2020,AceMatthew,AceMatthew,False,27.46,217.1,224.1,13.56875,14.0062,14.4733,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,5.18,4.0,19.5,0.0,9.1,0.0,81.8,9.1,76.43,6.95,5.63,4.0,25.4,0.0,6.7,6.7,80.0,6.7,72.2,64.4,60.9,80.4,43.1,33.1,0,0,11,5,16,0.6875,0.4545,0.5,145.4,0.0081,,,64.75,3.3829,13.2182,13.2182,14.34,17.925,-4.7068
Robbie Chosen,2021,AceMatthew,shmuel256,False,28.47,120.5,138.5,7.088235294117647,8.1471,7.5312,0,0,0,0,0,1,0,0,1,0,0,3,0,2,0,0,1,5.62,0.0,12.7,0.0,50.0,0.0,25.0,25.0,-5.44,-1.36,5.63,0.0,21.4,0.0,31.2,6.2,43.8,18.8,60.2,13.2,50.5,73.5,8.5,27.1,0,0,4,13,17,0.2353,0.25,0.4706,18.9,0.001,-85.6,-5.8591,-42.4333,-3.6529,4.725,4.725,7.8154,8.4667,-3.7417
Robbie Chosen,2022,Oliverwkw,Oliverwkw,False,29.34,6.6,52.2,3.3,4.35,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,,,,,,,,,,,1.27,2.4,4.2,0.0,100.0,0.0,0.0,0.0,95.7,65.7,10.1,,,,0,0,0,2,2,0.0,,1.0,0.0,0.0,-86.3,-3.7971000000000004,-118.125,-6.4643,,,3.3,3.3,-3.3
Robert Tonyan,2020,Oliverwkw,Oliverwkw,False,26.55,52.7,198.8,8.783333333333333,11.6941,8.7833,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,2,0,4.14,5.5,14.6,0.0,0.0,0.0,75.0,25.0,29.33,7.33,4.99,2.7,14.6,0.0,16.7,0.0,50.0,33.3,63.0,60.0,36.7,78.9,73.1,57.7,0,0,4,2,6,0.6667,0.75,0.6667,44.8,0.0025,,,176.95,9.1235,11.2,11.2,3.95,3.95,7.25
Robert Tonyan,2021,Oliverwkw,Oliverwkw,False,27.45,50.4,50.4,4.2,6.3,6.3,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0,,1.8,1.8,0.0,100.0,0.0,0.0,0.0,-1.87,-1.87,5.89,1.6,16.3,0.0,62.5,12.5,25.0,0.0,66.7,46.7,46.7,,23.8,4.8,4,0,1,11,12,0.0833,1.0,0.5833,1.8,0.0001,-148.4,-5.394100000000001,-30.4333,-0.8324,1.8,1.8,4.4182,6.9429,-5.1429
Robert Tonyan,2022,Oliverwkw,LWebs53,False,28.35,9.7,112.0,4.85,6.5882,4.85,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,2,0,,6.6,6.6,0.0,0.0,0.0,100.0,0.0,0.5,0.5,2.47,3.1,6.6,0.0,50.0,0.0,50.0,0.0,93.9,71.4,11.4,,72.0,20.0,0,0,1,1,2,0.5,0.0,0.5,6.6,0.0004,61.6,0.2881999999999998,38.775,-0.3856,6.6,6.6,3.1,3.1,3.5
Robert Woods,2020,shmuel256,shmuel256,False,28.54,235.5,270.4,14.71875,15.0222,15.7,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,7.36,8.1,30.6,15.4,0.0,7.7,76.9,0.0,129.61,9.97,7.38,5.5,30.6,13.3,0.0,6.7,73.3,6.7,44.3,84.5,81.6,56.2,86.2,81.5,0,0,13,3,16,0.8125,0.8462,0.75,212.9,0.0118,,,3.5,-0.6778,16.3769,16.3769,7.5333,11.3,5.0769
Robert Woods,2021,shmuel256,AceMatthew,False,29.55,137.2,137.2,8.070588235294117,15.2444,15.2444,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5.92,6.8,27.0,11.1,0.0,11.1,66.7,11.1,84.25,9.36,5.92,6.8,27.0,11.1,0.0,11.1,66.7,11.1,56.8,86.3,69.5,69.4,74.6,55.9,7,0,9,8,17,0.5294,0.2222,0.3529,137.2,0.0073,-133.2,0.22220000000000084,-130.8667,-0.221,15.2444,15.2444,0.0,,15.2444
Robert Woods,2022,AceMatthew,Oliverwkw,False,30.51,72.7,115.7,5.592307692307693,6.8059,6.0583,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,,7.7,7.7,0.0,0.0,0.0,0.0,100.0,1.32,1.32,4.68,0.0,13.0,0.0,50.0,0.0,33.3,16.7,80.6,18.2,20.2,,86.8,19.1,0,0,1,12,13,0.0769,1.0,0.3846,7.7,0.0004,-21.499999999999986,-8.438500000000001,-119.65,-8.6269,7.7,7.7,5.4167,5.9091,1.7909
Robert Woods,2023,AceMatthew,AceMatthew,False,31.44,12.0,93.0,6.0,5.8125,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,,,,,,,,,,,0.57,5.6,6.4,0.0,0.0,0.0,0.0,100.0,98.0,85.2,7.6,,,,0,0,0,2,2,0.0,,0.0,0.0,0.0,-22.700000000000003,-0.9934000000000003,-118.42,-7.7401,,,6.0,6.0,-6.0
Robert Woods,2024,LWebs53,LWebs53,False,32.56,,40.5,,2.5312,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,,,0.0,0.0,-52.5,-3.2813,-151.1833,-9.7039,,,,,
Roman Wilson,2024,stevenb123,stevenb123,True,23.36,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,16,0,0,17,17,0.0,,0.8235,0.0,0.0,,,,,,,0.0,,
Roman Wilson,2025,stevenb123,stevenb123,False,24.36,-0.6,38.6,-0.6,4.2889,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,,,,,,,,,,,,-0.6,-0.6,0.0,100.0,0.0,0.0,0.0,,1.8,0.9,,,,0,0,0,1,1,0.0,,1.0,0.0,0.0,38.6,,,,,,-0.6,-0.6,0.6
Rome Odunze,2024,JacobRosenzweig,JacobRosenzweig,True,22.4,140.1,143.9,8.241176470588234,8.4647,8.7562,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,5.88,1.1,20.2,0.0,25.0,12.5,37.5,25.0,11.41,1.43,6.36,1.1,23.4,0.0,18.8,12.5,37.5,31.2,58.4,44.7,59.4,80.0,21.1,40.8,0,0,8,9,17,0.4706,0.375,0.2353,62.0,0.0031,,,,,7.75,7.75,8.6778,9.7625,-2.0125
Rome Odunze,2025,JacobRosenzweig,JacobRosenzweig,False,23.4,146.1,158.9,8.594117647058823,11.35,12.175,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,9.17,0.0,31.8,8.3,16.7,8.3,41.7,25.0,85.01,7.08,9.17,0.0,31.8,8.3,16.7,8.3,41.7,25.0,10.4,23.7,88.6,26.8,11.0,82.4,4,0,12,5,17,0.7059,0.3333,0.3529,146.1,0.0074,15.0,2.885299999999999,15.0,2.8853,12.175,12.175,0.0,,12.175
Romeo Doubs,2022,shmuel256,shmuel256,True,22.54,100.6,100.6,5.917647058823529,7.7385,8.3833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,5.0,5.0,0.0,0.0,0.0,0.0,100.0,2.36,2.36,5.85,0.0,20.3,0.0,16.7,8.3,33.3,41.7,58.1,18.2,48.5,,64.7,10.3,4,0,1,16,17,0.0588,0.0,0.4118,5.0,0.0003,,,,,5.0,5.0,5.975,8.6909,-3.6909
Romeo Doubs,2023,Oliverwkw,Oliverwkw,False,23.54,173.4,212.8,10.200000000000001,11.2,10.8375,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,,6.7,6.7,0.0,0.0,0.0,0.0,100.0,-0.75,-0.75,5.56,1.4,18.6,0.0,6.2,0.0,56.2,37.5,57.5,38.1,45.2,,79.8,11.3,0,0,1,16,17,0.0588,0.0,0.5882,6.7,0.0004,112.20000000000002,3.461499999999999,112.2,3.4615,6.7,6.7,10.4187,11.1133,-4.4133
Romeo Doubs,2024,BROsenzweig,BROsenzweig,False,24.54,132.1,135.4,7.770588235294118,9.6714,10.1615,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,7.15,2.7,19.9,0.0,25.0,25.0,50.0,0.0,15.08,3.77,5.89,2.7,19.9,0.0,23.1,7.7,61.5,7.7,61.9,64.8,41.8,60.0,35.9,39.4,3,0,4,13,17,0.2353,0.5,0.5882,41.2,0.002,-77.4,-1.528599999999999,-21.3,-0.1223,10.3,10.3,6.9923,10.1,0.2
Romeo Doubs,2025,BROsenzweig,BROsenzweig,False,25.54,164.4,190.9,9.670588235294119,11.2294,10.275,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,7.25,0.0,29.8,6.2,12.5,0.0,62.5,18.8,28.3,23.7,86.8,,,,0,0,0,17,17,0.0,,0.6471,0.0,0.0,55.5,1.5579999999999998,41.3,1.4729,,,9.6706,10.275,-10.275
Ronald Jones,2020,plehv79,shmuel256,False,23.22,172.5,200.2,10.78125,11.7765,13.2692,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,8.59,2.4,24.8,0.0,20.0,20.0,60.0,0.0,34.82,6.96,7.23,2.4,26.1,7.7,15.4,7.7,61.5,7.7,43.2,38.3,69.1,26.2,10.8,65.0,2,0,5,11,16,0.3125,0.6,0.625,67.3,0.0037,,,106.7,3.6461,13.46,13.46,9.5636,13.15,0.31
Ronald Jones,2021,AceMatthew,AceMatthew,False,24.24,49.1,79.2,4.91,5.28,4.91,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,8.77,3.7,16.1,0.0,50.0,0.0,50.0,0.0,9.33,4.66,5.09,-0.6,16.1,0.0,70.0,0.0,20.0,10.0,82.9,3.7,25.9,27.9,31.8,27.3,0,0,2,8,10,0.2,0.5,0.2,19.8,0.001,-120.99999999999999,-6.4965,-49.8667,-4.4,9.9,9.9,3.6625,3.6625,6.2375
Ronald Jones,2022,AceMatthew,AceMatthew,False,25.25,,16.2,,2.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,,,0.0,0.0,-63.0,-2.58,-100.4,-5.78,,,,,
Rondale Moore,2021,JacobRosenzweig,JacobRosenzweig,True,21.38,107.1,115.3,6.3,7.6867,7.65,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,6.39,1.4,23.4,0.0,42.9,7.1,21.4,28.6,47.7,30.5,60.0,,,,2,0,0,17,17,0.0,,0.3529,0.0,0.0,,,,,,,6.3,7.65,-7.65
Rondale Moore,2022,JacobRosenzweig,JacobRosenzweig,False,22.38,87.89999999999999,87.9,5.170588235294117,10.9875,10.9875,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,13.44,-0.6,18.4,0.0,50.0,0.0,50.0,0.0,6.42,3.21,8.14,-0.6,23.4,0.0,37.5,12.5,50.0,0.0,25.8,2.0,60.1,2.0,1.5,36.8,8,0,2,15,17,0.1176,0.0,0.1765,17.8,0.001,-27.39999999999999,3.3008000000000006,-27.4,3.3008,8.9,8.9,4.6733,11.6833,-2.7833
Rondale Moore,2023,JacobRosenzweig,JacobRosenzweig,False,23.38,96.4,104.0,5.670588235294118,6.1176,6.025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,4.39,0.0,16.2,0.0,37.5,0.0,25.0,37.5,79.0,13.8,37.1,,,,0,0,0,17,17,0.0,,0.2941,0.0,0.0,16.099999999999994,-4.8699,2.4,-2.7172,,,5.6706,6.025,-6.025
Rondale Moore,2024,JacobRosenzweig,JacobRosenzweig,False,24.38,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,16,0,0,17,17,0.0,,0.2353,0.0,0.0,-104.0,,,,,,0.0,,
Rondale Moore,2025,JacobRosenzweig,JacobRosenzweig,False,25.4,,0.0,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,,,0.0,0.0,0.0,,,,,,,,
Ronnie Rivers,2022,plehv79,plehv79,True,23.77,0.0,10.0,0.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,,0.0,0.0,,,,,,-4.7,-4.7,,,,,,,,,,,,,4.5,1.8,4,0,1,3,4,0.25,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,
Ronnie Rivers,2023,AceMatthew,AceMatthew,False,24.66,0.1,27.5,0.1,2.75,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,,,,,,,,,,,,0.1,0.1,0.0,100.0,0.0,0.0,0.0,,14.6,1.2,,,,0,0,0,1,1,0.0,,1.0,0.0,0.0,17.5,-2.25,17.5,-2.25,,,0.1,0.1,-0.1
Ronnie Rivers,2024,shmuel256,shmuel256,False,25.75,,19.1,,2.7286,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,,,0.0,0.0,-8.399999999999999,-0.021399999999999864,0.35,-0.3964,,,,,
Roschon Johnson,2023,plehv79,plehv79,True,22.74,99.1,101.1,5.829411764705882,6.74,7.0786,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,5.03,0.6,17.5,0.0,35.7,0.0,28.6,35.7,64.1,26.8,43.9,,,,2,0,0,17,17,0.0,,0.5882,0.0,0.0,,,,,,,5.8294,7.0786,-7.0786
Roschon Johnson,2024,plehv79,plehv79,False,23.74,70.5,77.4,4.147058823529412,5.9538,5.875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,4.81,0.0,14.5,0.0,41.7,0.0,25.0,33.3,63.2,16.1,36.9,,,,4,0,0,17,17,0.0,,0.4706,0.0,0.0,-23.69999999999999,-0.7862,-23.7,-0.7862,,,4.1471,5.875,-5.875
Roschon Johnson,2025,shmuel256,shmuel256,False,24.59,0.0,1.7,0.0,0.2833,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,,,,,,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,17.3,1.2,,,,1,0,0,2,2,0.0,,1.0,0.0,0.0,-75.7,-5.6705000000000005,-87.55,-6.0917,,,0.0,0.0,0.0
Royce Freeman,2020,LWebs53,LWebs53,False,24.69,,37.1,,3.3727,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,,,0.0,0.0,,,-84.65,-4.744,,,,,
Royce Freeman,2021,LWebs53,LWebs53,False,25.58,1.2,34.6,1.2,2.8833,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,,,,,,,,,,,,1.2,1.2,0.0,100.0,0.0,0.0,0.0,,32.1,2.5,,,,0,0,0,1,1,0.0,,0.0,0.0,0.0,-2.5,-0.48939999999999984,-58.9333,-3.9606,,,1.2,1.2,-1.2
Russell Gage,2020,AceMatthew,AceMatthew,False,24.67,12.2,181.06,4.066666666666666,11.3163,4.0667,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,2,0,0.71,3.6,4.6,0.0,50.0,0.0,0.0,50.0,-3.07,-1.54,0.5,3.6,4.6,0.0,66.7,0.0,0.0,33.3,100.0,59.8,4.6,100.0,40.8,7.7,0,0,2,1,3,0.6667,0.5,0.6667,8.2,0.0005,,,124.51,6.3989,4.1,4.1,4.0,4.0,0.1
Russell Gage,2021,LWebs53,LWebs53,False,25.8,77.2,163.0,9.65,12.5385,9.65,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,0,,,,,,,,,,,8.79,0.0,23.1,0.0,25.0,25.0,25.0,25.0,18.2,13.2,58.4,,,,0,0,0,8,8,0.0,,0.75,0.0,0.0,-18.060000000000002,1.2222000000000008,64.9467,4.9959,,,9.65,9.65,-9.65
Russell Gage,2022,plehv79,plehv79,False,26.73,69.4,126.6,4.957142857142857,9.0429,7.7111,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,,,,,,,,,,,6.8,2.1,24.7,0.0,33.3,11.1,22.2,33.3,40.9,59.6,66.7,,,,4,0,0,14,14,0.0,,0.1429,0.0,0.0,-36.400000000000006,-3.4956000000000014,12.31,0.2514,,,4.9571,7.7111,-7.7111
Russell Wilson,2020,shmuel256,shmuel256,False,31.9,335.64,371.74,20.9775,21.8671,22.376,0,1,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,8.08,9.92,36.8,26.7,0.0,13.3,46.7,13.3,167.99,11.2,8.08,9.92,36.8,26.7,0.0,13.3,46.7,13.3,44.6,75.0,81.2,40.7,58.1,80.6,0,0,15,1,16,0.9375,0.7333,0.75,335.64,0.0187,,,25.88,2.1037,22.376,22.376,0.0,,22.376
Russell Wilson,2021,shmuel256,shmuel256,False,32.91,213.8,237.82,12.576470588235296,16.9871,16.4462,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,7.95,4.24,27.84,0.0,23.1,15.4,53.8,7.7,76.51,5.89,7.95,4.24,27.84,0.0,23.1,15.4,53.8,7.7,45.5,48.8,61.0,50.0,26.5,55.9,3,0,13,4,17,0.7647,0.3846,0.4118,213.8,0.0113,-133.92000000000002,-4.879999999999999,-116.6667,-3.4641,16.4462,16.4462,0.0,,16.4462
Russell Wilson,2022,shmuel256,plehv79,False,33.91,198.64,221.76,11.68470588235294,14.784,14.1886,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,8.07,8.16,27.48,0.0,0.0,20.0,20.0,60.0,33.65,6.73,6.73,8.16,27.48,0.0,0.0,14.3,28.6,57.1,40.5,80.9,70.2,46.2,67.6,64.7,2,0,5,12,17,0.2941,0.4,0.4118,73.56,0.0041,-16.060000000000002,-2.203100000000001,-103.56,-4.9324,14.712,14.712,10.4233,13.8978,0.8142
Russell Wilson,2023,plehv79,plehv79,False,34.91,251.9,251.9,14.81764705882353,16.7933,16.7933,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,,15.84,15.84,0.0,0.0,0.0,100.0,0.0,8.44,8.44,4.35,6.9,25.92,0.0,6.7,6.7,86.7,0.0,93.0,74.5,52.0,,97.2,25.0,1,0,1,16,17,0.0588,0.0,0.5882,15.84,0.0009,30.140000000000015,2.009299999999998,-52.708,-2.0097,15.84,15.84,14.7538,16.8614,-1.0214
